vehicle,route_id,route_no
93def878ba0e49cc6097eac85b63c6765a088439c3a229120e09c1970c589240,1,01
560bdd4901fd7d3b869c5d572be4f2d0867eefdf91581cfc80cd84469dd98a15,1,01
537b7083d3637ac746c7f760517713b3920686eb88261a96d57dcfad1d710ae1,1,01
15a91e6fb30c74ed22caf7887359a94bd30866cf5d16404d5b16e378e6bd6878,1,01
0b7dbc0a98098eb618d91861d670e2f0d546f24c3b69d1933b63d7171d678f6c,1,01
6f1619afedb93a226bb3ebe1459f874237d85a81a7817637556e8aa8e7e6fee3,1,01
3b42177c0ff4999895f3c63e0b7b4dc916152ac28d499665c3ff2fc2a401daf1,1,01
a90a804ab783f523054e664ff0e3898854e296c012e26e0e19d7ffc0338a63d1,1,01
067b26197f6cfbaa374feb7bb4e1193be41e78689fb85d48a69b9843eaff92fa,1,01
5fb36955cf5acb79a07605de744865b565df3f30ca6bb94927446a8ba94456b7,36,151
95b75557f4ba5cedd3bed4c9ebdb652a92e45377a975550f803174940ffbaae8,36,151
199e046d2f4657115b402d9ca09006e93ac008abf11452b8f96553f2aac7b1af,36,151
ea860eaa43d371ce6ae97faa03e70440a3342a92a9f680e91b5d5dd4004d8a15,36,151
06e2df42d1bed6d6732ef68790f78694f55abbeb99e7b374a121239aeebacd9f,36,151
6e5cb537ba9de7acfb08a5b746454cf3844f265291ac55365640adef1a8f88c2,36,151
f58ef338cd63bc2c7b90613aa6174c7498c56bf9096272a823f95912b0dda826,36,151
afc4860dd912b8d70b8ff2d60a204f312a11549ca8f2ccf62cf6143976a80bd9,36,151
101b42cef607a0335ea3beca68e6f4fcd14fea099beda9aad71d526b740874f7,36,151
023a5053a29dc1cf4dd977f45ba4be62029551310cea89deadb43db0f401276b,36,151
4af0a4f67b18ef7a205034e57afa97f5ce408f9133efbad16c7c4b886737f125,36,151
400ec72310c0edde1e49888d0157740030e3592632920ae80a6d72e78a3de951,36,151
764c11376666f89a48249c1ed23d7fa5b80623ae4f0d2623bd411500ce95f177,36,151
da1749a41dafd5e78869e83553b882d580b4bf2d1b3dda07061c4911e9efc03e,36,151
bf78beaa473f6dc9f2c33f4bb4b677da21c8e09bb108988ef3be45c7c2392985,36,151
92b827b166b0f851f83ebfeb6d775e827a5ee7542e27e19a4a1c427516ecef93,36,151
de71f00d732205849f38babd3a0d5a00ca93b8843765996b24f2f03690d32b63,36,151
1973be93eb3e815b931f7e2538d541d285337c52eb6042fa2412693c7cf9c2d5,36,151
62f50e8a09b0fc4f2cbcc1aa2f954c9f625a1def67b9e6350910a8c7bdc17f3d,48,27
ab8a88e73fb79b32f873e6b3443390d303254cf3dc6cb6215c8281f6688cbe3a,48,27
dff5e0690dd5fb8ab22baaa9b302ff2b8106b12088b9a8c672e700b1ead01cc1,48,27
5024193d83498ea95ca5727c21f18092d5eeb95e072352ae132a2621e7c2e777,48,27
9f1e242f8cc7876b9fed85f48463f86eaaecd04fdbe83df8157846886c86595d,48,27
17cdad149187af671d9257a1d87e3250e4f31f868a5e75ce030eafe99d6acf83,48,27
89feb605a489253faa885b503e70fe6ab7cff96a204003d4f407c090723e9834,48,27
924735313c157af07b3f9cc1a1aba5402322dffa6ed0cf2cdef65583eb8a9dd2,48,27
92ee4d8455246384b70bd1451ca977c493434133df11d0093aee9ccd883ad580,48,27
f334650e836b7a40cf4faba3cd82f5a35db5bcdb9dbbe1e4259d531066c85b1b,48,27
b7ac0e237512dfce1ec20b5eb424cc7c6559e6c24c3245f8b67ecfe797a8b291,48,27
9a788ee9300de0309ed3da5429a906aaebfb31cdcb8b71abaa93a5b02aae3a7d,48,27
0c5b026af2c9c454ccf613bae04327f02c175c1ec575a33d3056a5b688aa4953,48,27
c26240ffa1ada850ca55e096dd3c2bdeb47a9a6e75507fb9429e8e81b87cfdd9,48,27
511f25dd6e06d185ca9a8d814a42a8a438e2400b99ea4fdeba80c473eda8c200,48,27
bfda29f5123422e5ac304b96e07e79ef164054cf812b6ab3c0bb9ece9680e8cf,48,27
412471f0548bcd8f087c3da0a15ac6bb73ce4c0df3f385b15dbdc6821d64e935,48,27
1cdb5110ab1d03977892f7bdb9a8f760a5e74fe1bd6a32ce7f4eeb58eee42a6f,48,27
c2ceb47a19eaa386b7c2782bcaa71443b6cced21701030f553096c2c97cc28a2,48,27
36d2d16079c715d2f557aacdcc2e6abed27e4b4bb3da0657196e710e34c4a0e6,48,27
7f161e95539bbf7f6e1178723e379fb50ecfa09a8d89b1002ff581e773184f32,48,27
c171f4e191ff3e9d8c5d4939414f843e158b84a63af6be676c31f559b1dc283d,48,27
a24cfe17d7ec0cc048034d8d57f3ff7eea4f222c9e957c94f3bf6fb95856fddf,48,27
0a8ca7e1574effd2519c7040e1e24d0647bb523c9aa42109f0248ed9f4d906eb,48,27
1637d37b80690b63f6f9a9273815d509cc4ce4bd41c34cb99c464360bd9f310e,48,27
4a3d39718a6dfffbe891fe0ba49a957ca024ae74a9f91c80eb3921dc9d27fa3f,48,27
a7d61584160122178282ef0feb00010cfe99a0dd666bdbe800534ec7fe7d5789,48,27
933fef707e85c8cd3569352304d845d5e8a74048193666efafc0e740e26169da,48,27
16e78423ced7992f06fc1b4821f9b8d8d0df4d55f6a64536b0b064f269025087,48,27
a9b432ab2cc90fd1dbd81cbd90127967482f9c4b6461e6b051c4ec45c38d0b10,48,27
79cc14ee1344412b971db13327664956deaf542fa3578d6bf4e340b33db35fb1,48,27
da030c21dd08bc91e0f7275b5996cc044fba0b47aa2f4466b6a35fb701421dc5,48,27
12c98ec40c3d4423b5ce95c53e2923c55b8d3e58caaf2ba0de156a5563b6cb62,48,27
3cb415c779d57c64c6007ec653a6a5801bcc4a764f77693ebc90ccc536c852bb,48,27
c9682e806dd97e14193af6c795d3af3206c1cafccfd15b9d7ed993f44491e3da,48,27
ba12fcfd1a4af9b841a7988d175e5ffbfa86a61e970c2f6bb685553808d18cd8,48,27
4b3e3701499045820d85a5f023ca82940b50d4bb315ff08fc3f2e994a9d3631b,48,27
197e8b53f1e6e73925e48320f0f9156766a160809ac542a0af6250875beda0ba,48,27
5c6f0036d2c87acdae7c1bd796b337be837b9d6668bce2935ede8dadb2d4bbff,48,27
b3b9dcb989104f50e2145e3ac01649ab3b1037723d4a03dd917f3ca9750c6745,48,27
02e839c3d7a282ade3fa4af6468ed4c0e44acf12b73491c9deb587a7748e5246,48,27
d1706dd504db596d7ae5931920326a8a7711d96c439187f967f256105d65ecae,48,27
16c80ca73f614d4eadc7e12457063ac5494459e6c3ae77f9210f9f335ada822f,48,27
2dc885300a1639cbc1f7eb4da3111c8d8885abe80786867046925b90db427849,48,27
7950ad9f307b63714ad19c147a7480bbfafba99333d2188247e94379bf84536f,48,27
e950603dc5f1901648fb4730fc33b87626b1ab3d49dd0f991fe17b01014f2be8,48,27
55d12db5a1f57a1ffe558ca40dd399e97fbc91bb91bf805a0df9b7395e47b860,48,27
96399e2814cfe9080f256fd4081aa42cad69cbea313b56d0d193aa3c9d47af5b,48,27
41a02d1865f80851af89a18d746149b10f20d89fbb0d20925118e954ddc7074f,48,27
d0fabd156e8b3ad4b5c32d7bc1ad6d6d266570a1ae7e16cf142a287598b53b25,48,27
ed8fdc6296464380c455746066df87d3cf16d2756a56556cb215d600482551de,48,27
a1c4f1f5d6eeb866d7830f8b5c59be30152626ddfc3846cbca11bff751754fb4,48,27
cfd35fd01d315e5abd87aa7838221affd34641650ac98e527e197ad8455d2043,48,27
2c23f74367f8e9f735606ea32ca325ce39e7a58073e9922d34506bc7200dc9f1,48,27
cbedf87743d171e36442092de395e7f261f01b06083eafbcd709bf776dcc96da,48,27
2959a8a00557eec0a8d47af0ff4b25eec25f377b5b23dea818be7977e9f5aa8a,48,27
62fde71bb0f1e1f0ba87270a1e4980f67891fd9e18f44c1e97e80ac54d70cfbc,48,27
b077498688cd202a4c764d943891bad52fc9c3cee815dc96975bdd6a4b71e6e4,48,27
567dda16024c5b6ce1406200bf70bceba580c22def18511685f4d83e7c19a152,48,27
e0a9496362da61f65421321a5990ea3d577573aaee6c900fa2d1b6e592f0e9cb,48,27
f81974d29ab8a97914df8d3903368a9233b5a6c0e83dafe88c17f6a2e6242a5d,48,27
d2449ecac2dab3878c0a838285d477f49fa7eb0a88b244fc0cddf3eeaf36eb38,48,27
5df47de7f506115c90458225b451884acdeb8baa9cd2fc17ebfcb66b9130ff1c,48,27
fd44d5b7cf8e052a131350a53a73af459e29431e154caad77af125465cbee849,48,27
a2f879a4d587beb719d029cbe3c76fde36ca949adf1c4137b010a19534efa92d,48,27
5a8afe2425e61c66495b85d283babb34ec11e9e040c862250f45c885e8b6cfb4,48,27
88558caf85763c5c4e5ea69becc0cd9b74a735fcc1cf21d0b0049a56dc1b55af,48,27
d57015512b3a23eb75aff1f82c2009f1a96078887028bedb2b6426e5f76fbe55,48,27
d4a28701c370dda2e8779c183adbc38ed4c945137cb784492b2e44ffdadde3a4,48,27
31ac69353ddc40cbd7a3d422b2738467c37b446abbc61f418b1500f5533d5347,48,27
d7ea2e32acd4d703a4be1de7a9d88e3d0782bb50ec839c1c11ec17394b62e6e3,48,27
dbf792f4459a4b6769bdabc2df79cdbad45fbe7b97615a3dad58885301724bda,48,27
2da7414ecb477377d85ac180dc7596f34479b23e63168609d0345fc95ead62de,48,27
d0e74b5a90d462d4b5391f3eee77b108c443ebd214bea369d8f2131a39679cb8,48,27
609ac3232d765bcb3ce8431f0358b0953f1e9e4fccb42ada19f29205dd3a0fdf,48,27
bc3f3abf98314f6dd1d6edd7c782b36dfcf5bbcac9423444589a1a5c00c42487,48,27
58e4f3ab7a83e1f304c6669d0f659344aed36e3fb7044a45d1a12f771cfc05b2,48,27
70fc5880af496b5febfb4f474cd7acb4e804bb2c06c09f70e93172c297f95d8a,48,27
ed6bcfec60018a1a6e8b3b0cb4fa804922e0bf1a2728074aca3172c7e20c26a5,48,27
488439849e64c06f875faae507a3b42268e78dbfff94660a0c35da3c31340942,48,27
5d256b625f8b7a860ca0a0811fe48a4fa3839fc00fb53196ec5a001974d3626f,48,27
a396a119689dccd1e8e9b01eec5251df76fa19ca5de42d4ee19507657160493b,48,27
a23c12b8ee83c7358c6c50e67dd89c0b8a2797dd9cf3d6c19b392f5af321dcf5,48,27
af622c9526d4706b8b7d15a89d1b28f77f9e6381e2ce6ace66859484feb62027,48,27
3925613d43d58d4350e0959577de6b1960e8f986c56315fd62c8a1d01d4b8022,48,27
4022cb0f052d8e2c73ed234c28afe20b45ce57073649061430e1498126ab7559,48,27
8ce57e006d2aabada5c52cb6515f8caa5083309c295bffea23cee16bca9a884c,48,27
c731931c5e626d7bc050893239f95dcb0711c563abea131de06f323e7d36a76a,48,27
6ba8014672f143ce8591defcbd85dd9339039283e68ae0aad340527322d02ee4,48,27
5400b1beff9c9e525faf9f3bb8a6ca07d42b85a9a3b974921dab6b829a9f391f,48,27
9e83fb4adb456144d748ec0d9a96480494991cf791a079918d7607de36af8c25,48,27
7ad9fe9244b9f3c6839fde279145eedcb89a9f30c62a594956fa9aa16f35ef69,48,27
aa50d3c879a96a1514a1caf235c472128328958a63e6ea362dc794e04f253c61,48,27
9517ef5de49b7fd26edf373aba1fa73f2c812c0d863b3767b8d9bdf595f6647e,48,27
f2ad37d862312a8da36f9d508442e23da87f430c5a3134f1f8b93254676fda49,48,27
93a89ebaff6b6da98033e4dbb44cc8134aabc9e831bf67ada13ccc6f2592e9e8,48,27
a1139dffc7c4a464307a6822b22c84603f82155cf001076a37a57b22f76982ef,48,27
ee9db14bcf5b9cbd2990e5b75fc68c2dbfbc7ca3c9ffc3b151da892244ec553e,48,27
d8dc59185e6c245fd31895aaa121488cd3cca4193d25afc3636951843f8f803f,48,27
760a34aa69d74a278ad6288cbed26b5f27de7165bcedaa4296461a1a35246f6e,48,27
fb3e988e3b100dca93db67e07c9c5ac729ca70779cf1453ef0fa93dc48118249,48,27
c4362f6a8edd7c78423f9fe5bf516bb4e35ab133a49ade2e671be1c7b237df4b,48,27
5ba81ace0ef37d08a233f2bf2c6c7d9fa3405ccfb3a2f1c27a338ede5a8b668a,48,27
66fa5f0c3177ca4dac51e55e690b1a3d200fa97a2c5c6be106a006630640beaf,48,27
c672686f2f44282c3e31cd28559857e2406b7b0ec47c49412ead80d8a6b15c88,48,27
527e8b1533e92da0f818633edd0994da7f043b09160708d655bc889b989a5b68,48,27
32abd6af065566e9822a43288b7b486937bc35519d737a7db6cc30e6b2d29c9d,48,27
444b9ca1ecb6dfa496d4d4ac08e1b75442a6c329dcfa4041bd6ff9ef3a6d14f2,48,27
bfb10715dad73987b88f4b03ec7ba4d32957315f85a0c4cb4ec578c8384f655d,48,27
febe0814c7323b114e0c2ae72904ff37378706d9f76c5dc50144afd6496f2906,48,27
df2e148fbcb97ed7736487d77f8d4420c9fd8ffe9555a263c7d41ad82f8f9bfe,48,27
00ce11f64a76aa7893b5426f873294be9c81d881676e081144cf496da0f749ab,48,27
60d2fa983d7c52988f75e74e6e1eb61409b7cabef1e14bad03817fe6ab20442a,48,27
4093a3de3d7e517a7b870921c4fdf76eee9e59e7f28740829ee13776210e44e4,53,32
6aa4e02cf08be841f4eb65bb9e850ed222872dada08d6983e864ca8bbac0985b,53,32
56a44168a831f2cce7810d3e68812faa2602ce6486815f23c4d3ce95f139ebef,53,32
8b093b689a8929eebe688580d1f0ba00ced6ece1980640b78108db5e8b93bff2,53,32
9fcd8cad51f47d0f4f754c0b6cde870d6388736a84e2f002c037580c17d3e4f7,53,32
f1d74b762d36d90cec43c3202a912b60717d1b4626f08a63a35aad327e48c7a6,53,32
9c4bb950cee087b30e5e8f2e399064e5b61684c0b7ac0c639dbd9e20b2f25277,53,32
bcabdc7fb111de004611fc2a4e7585e3abff01ecb857f87156bfd944febfe042,53,32
966afc7b97d9a25f7d069fa398e0b323ca38546f89642d89fe71783df48f6272,53,32
43cd645ff078b4813a6b53f29fb241c9bf9ed1eca13591110e9370e7e2b5bb00,53,32
ef01b85a2382fa86663e540c5e02cd752f197b752ec5b1ad0c3fa77fd461e790,53,32
a9fc81fc97559b62cb9d64af21946c747fc44d722003687dcfbc1d17d01501ef,53,32
834cfbae4e7c3f5435cd3920227b1b6827ba716c3b9838feacf095e6656a0986,53,32
96aee59b8bf9ded8c934c1f8134cc826a7600ed12eccce8ac274bffbe4120252,53,32
cc780db7cd863b09694765181373b69c18efcef0e76d9ee9942e0418b500e9f7,53,32
8a787b04193de07119ee7ee3cfb4aad154dec8fe978530e7044cc3a1df88b348,53,32
2b60c51728c1725db72c7584683ef20afe94c4e8e60da5560b9afeaa73ac6a37,53,32
b379dfb44e15a665eb895334c9e0c2f5bbdf40b1be0108070786ddcd7a186b6e,53,32
2c70758003a46d55f785e537953a0e6f349bd2e5aa39ca83ce872ff72906ccc3,53,32
b3852a952571f2b329ea063e4eed978d849a9b5ce488afa1c365048a7612e5d2,53,32
0da7a6f17c8ecb33e72ac93f49ce988ebafe2514f992db7738ba6f98402b86b9,53,32
a0f88fe0a91442b91b75796bb118c73056dcd27d805944c75d17b7bf2a54fdab,53,32
94822289274a7da9e909d7d896f3afc116ba63c7cf66912353dbc8e48bc1a3b2,53,32
6a6aa2fd796240615ca5136d006f5f297af20fc0cfaa31a8035f807e462f789e,53,32
e74d115af324eedf485c9a8a88b8f4383910c2e7bf49f2b418e363462c067d86,53,32
02e658fc428909987e221dc934acdde10019a9380bc7732b0839d75042381341,53,32
3490a9634a30a98c7ce96625d04413b944534870ac1b4019ab38ae574e8d018a,53,32
ee2b56bb1260d24fdbabb119feed53538e3f1b9d3b0d7fcc15800ff1c6a8e001,53,32
4b8bac66bc60223a27f4d5d611d2370265ac33b64f328792747f0e9a3456e81a,53,32
ee1f995bfd9a8c46dc6e9e35d16ddabaf05130632c3f5ef08914b27929ae091a,53,32
fc486ce6770b14563fe4053b2b1d39768e6a02c5fc0fbd54bb8a3cd3ab5c7dab,53,32
0994b95643fcaafee0637b36a161eb9d126521ee53ade5588c17805faac7bda2,53,32
5664ea6f726c837018bd162a1dc9a0e125f425e7bb5c8d234f2c528eab408402,53,32
1adbc498645ebd472c60f8f8ec1925b80bec5175694570c084a740e73e03f04c,53,32
efa6917f1071b81db890fc9a81fce25680059c8fd115d7ba728d1b22eae94148,53,32
f05b81c5b33818b00c7bf239571fe2368313655c10fdd0ccdb1523f3fef9e40b,53,32
19377c8bbbb2d625d28d4358dc732c05885bf79ad2e49b728a6df67e7a2d9cb9,53,32
1c9782b588454d4eab0190e70fcfbccc2f6e5b8021e03b3e4d387683c332ebf3,53,32
13e569af523a77eaf1d4384c0e8d7d30e7375717d350542dec9e83fd7ecf2402,53,32
7fe84a073fd51424a17fb4359a906e4c17a810b626b224fdba9eff6a61ff1192,53,32
b070d1d1d7f8c5218d3ff96b1ee3d2c56661f2e8f75499d94c872859bc8afaab,53,32
16eba9f6cc0f5340ca6420fa4f78719f647ba3986ad5f69e8e71e7b12b3f5380,53,32
0a29ad4a59a42b960695b4640115c0c35ad16e2179616eda0209d45b14857933,53,32
651c35797c2b584fc0e411929a7f11d11cc040b85dde66e58fd4ceac913d99ce,53,32
ad0bbe1b93ef659fa64568d1077b7b442793a4b96ba0e07e7fd2fe39744b7e24,53,32
02f741cf7aa59c0ffdd1c6c805c322abb35217ed816dfdea61e93cf7285c3e24,53,32
fa1644af7c370fcbdd94c2ea023ca68a7bc74aa37d5dd6836d673a17532007a4,53,32
86fdfb9eb15814fc8eff12e7a9bcf95c64e26366097a8f7be453b6b4638fb4e5,53,32
b01fc0a735a2d8639fc85684fcd84d6ebbd75c5895d1d5a48132a395c7ebc81d,53,32
a9f6cc528e0a6330ec2d2a5310292ff9382539e2e623abe642c678e29dff9e31,53,32
177e292864463c7b979a854aa5aff01192b756c4d4746aa18eabf9dc6ec35573,53,32
425da2d5695246340b06891eb10da562c52cefe331991fce9c6670c8c64da06b,53,32
9f2a0ee0f123382c1d823ec072ea6269af5718f66a7d98c5f5c34d5ffca41b1f,53,32
e641a6854839773db985612f40b9b60a64bedc91c91abc1764897220cfa27fe0,53,32
e451822f395c015cfbdf9b83cd05ff29b5a8db1eef79462813941d4508ceac5b,53,32
0bd38da39c5361eabd39856a9519503ab909e0397a375a91e70cc7a526efacfd,53,32
cf76b7815145d1da999cecddf796421cb39c0defb5bad4ea747c711e82abfd6e,53,32
214ef4ed41538a419dbbd089b04af7a9c0c76d756e81cdd3e5a12e395632e0fb,53,32
6278b12023f463577b37d75485c7af51a240c35f62412be5ee9c371a0b61a640,53,32
a0202c4f8174d9352cb3d0d16b1cde9f133a7f11b569258ebd61cb3e87e92eee,53,32
fcf1f739224eb4fec49f7348959d5ac7f32938248c044f089e3c773716bb762e,53,32
2264bd58d9ee6aa587e464f247354caec9f347ff6a6e208aa739137a0143dab5,53,32
93b623f119439e2741ea3764a20e7014cf15945e24665e57ceef61961d69ee85,53,32
fd46a6d5a09aa8b7ef06197c65f5c9d11e9e21e3194248e995848e507e96a930,53,32
e18dd00a96fe21d4f357334f075269cc5c94bab3333aced766ab74f5870e11cf,53,32
db583082ca07b5367d971453cf24450f3eb67346e3675bd23ccc7d7933d267bf,53,32
20ab88aee1b276529c20570e80f79ddc50af05afff8d9e8c10e1f1d9e0b52e26,53,32
aa8484f7fee5dbe948400bfbd64c41e26ad6be84f1ba24e550cafc0a2170d4c6,53,32
6a4bc95cff2b379c54d6e83a025fd0a46dcd1296e214f540a57ff439c4366b78,53,32
0f6408d9464e5b12d18dd3dc31400063e3a7e9056373aa9f1da0b6c0fd0c2d05,53,32
9f15a484af6c06aa2a8ef16fc4e100d0d615221b39640920b22c3d70a20b29df,53,32
ace258b2bb7686082fe66d6b38053048c382c7ed34ae148bf7f695241f1bf3bd,53,32
60bd2a94828a93377300c5a00dbd3182ea75f4f0193c5326b1152b8d2f2d4dcb,53,32
0f7160b1c36b5debe0df3033338961e76b2a2005c9bbf784bb4ffaa1df258e18,53,32
be8fcd0aa0f13e62323b38ec075e7ebd632a94fabca3c05a2d67d48bd5407c72,53,32
be3b2c59807f14f63bad8c6b45244a8143a34e867655c590aa5468d2945aba9b,53,32
fe1ce6d45c4ac26cac823249b8e7c24c1239e0c6a554875e409124cf2b661b59,53,32
a755ce40fa74ef89790eb35cc99e30c5fd5a7c9f63e93d49af9e5292a64d3354,53,32
4995fd3e585ab1c89cb11b48c748640a833b336531f3f1171ff7e18da112218a,53,32
d39aef719d8396a851f68e64b42b7882f39fdb80615486c264c2375f2bd69167,53,32
f59c1fefb86fed892d478ecacb237ea58bf1a0ecf8cb396313a354488d66f584,53,32
5af6caac6ca618e454f3c7e4eb61c481dcdc230423c24cf73bd80b2d493cc290,53,32
14ee9751df00970e12ed6560ede612ff4444ca2a68f927c3bbfa06dad6e1e054,53,32
425217063d78b3500d23f051f3d3669ac10c5444bbf99aa8cbd21f1e3f500453,53,32
a3a070f6823368105d39c441d3f959ed06f998cf5da444417434e3ea682eb73e,130,90
396109f22cdee5383c0d22043234eab7c2955711f03340062b3c0cf41ebc84f4,130,90
d2b0aa730d32bb6bc2257b82db09e187e584a738a3bbd91183f9a12e6234b8d1,130,90
a346e92fe449e2d0a73f424696aae9f4838eef4877686b6ef4108c2598fad65c,130,90
3c4286ae731ff7065f7a8ce4dd79edd4cc376c3037c0cf976e68bf780ed066f3,130,90
44b1eddb612c37c3aa38ef6fbdeeb251459fe9f2daf551cf8c801754b0aef313,130,90
31a026267df04fe331274016a28f2f847a6fd2915e8712cb4488f24b74e83ba9,130,90
fe25050403afbb991ab126c427312721bb9a089a1041919abd337445c28a304c,130,90
4353317082156ed4d09e567b016a3be288f499ed80f556229c879917d8cc1177,130,90
e1af90e835ad75e9e3a2b98fd99b10b91c205225f1d81aa27395b0ba793d4190,130,90
4e37e0cb4bda665db0d511f915c8a09848114223201c26f0314f43f3e9db02e5,130,90
b86fe3e0577804178caa27da22a691629bbb96871d14b424746a20894668d9de,130,90
d1bc1b0acd8a1c989d4111e337629055d45af157345616ce83febc4129fd1602,130,90
760b222a9dba88ef4eca0f65a0712d07e9712e186f23617d249c004aceaa2dbc,130,90
89660f9d91f767b1660949f20221bbc3cfdf474311722a5ec7894610e3d55e98,130,90
d72a4fbc3c4bde7631592a0f5cfbc13ae7e081412cdc9fc1dbe0d306edec3e4c,130,90
a5a2a094a492f1ead4fecb1aeceb4e2046260abb82309aa12486cddad209f520,130,90
ca28a9084a062f7c97eea47e438a00b18dcdb0be40c73e3b4269ab71bbc4857b,130,90
a9599902fcfe985c569b212a4102fe1104f64f0e4f20a494882cfbaa652a637d,130,90
bb30d538b82de7b606ae8814cf069af54082bf82f1b1997ca9c7f940ef072ab6,130,90
8696f027ba1c4fa77a9bc7fc0a78de1dc62efb1035884d6aebeca135f547399e,130,90
c4be1f7362e1b4868ff1c50042f442739a1a5474f786630233791978a8d7a422,130,90
a619bf0b8634823658fec7ade5979e5d5f08486e2d015c8323bf7e7bb5c9a69a,130,90
76a99188667c14b64bff4fb234cb185591ac5fe0f1b90ded62c3ea2c7d384417,130,90
a0d938fdeba4c665141789f7e865486484ed997aee4e0faf0a8823bc6647b646,130,90
e586417f58957a490bde1064ed5747410dcdef0928073a8aba69b18d36857628,130,90
ba6b77d656f5a1c9ee72a3a5a77c41c5fa3c811fcd3273da75c875448d342ca2,130,90
51ed2f5e2cb6c3c6736ba04ce11a3e8f9274a295ec824087ef1efc13829e7975,130,90
ebf88c95cf4e8c955aab99f6db0cc2c9b0c72865140ce501ad71077aef252b67,130,90
1900b83d290d56b13f422dee95be58a899542246eca8ce9cb1bc0ef79c9f07ad,130,90
bae3675d4dd4971b774b5c2abe169179c82babe49d21a907c0d6ae5bea2312c7,130,90
4e825d4aa8ce4fe73b087fd1f0a34682848e11ddb9f3266dddc45341daba799c,130,90
5e892b0ffe0a423ca96816d1758330ec8781d70538a1a0d850fda69293e35c3b,130,90
80d81d719f87caa68070bf44ed8489709806922005afcd8505a03868f07a1c04,130,90
78087bbdd7f605aa6a9a694f7652801fdcd43686568a6b2212d5a0036c1719c5,130,90
cb0bc5102fa89b49fd1913e898f043b3361f46c376b83062362f85a0f40b8890,130,90
7de158f1d28a462a479e68c468ca6365ccf3428ecaf2552fec291b9f93be60e3,130,90
17cdad149187af671d9257a1d87e3250e4f31f868a5e75ce030eafe99d6acf83,133,93
ce620ed5e1944d5d32ba9abe8b53bfca682ef579957585009baaa9569e6966ce,133,93
8060aacdee589eed1828d4c68ca8af5acdc46e3c54ca1161d79583172b779ffc,133,93
728b2bfc399cad24c0db1f4e7bdbba9e747ed70ca6736e43bb3c5e9e6acf91db,133,93
0e39f276529b7f08d9746fb90006325a28e226598aad9681623963634e8c8e9f,133,93
2c9cf7c8309746032189427f79dc02c3058c5266267bcb4406ee1270ead3e4af,133,93
7f161e95539bbf7f6e1178723e379fb50ecfa09a8d89b1002ff581e773184f32,133,93
ee84a1166c730f8b2de1a7aaaa99d6d96c6518bd8ee16757caed74b7953ab207,133,93
10944703bf6c79438edfe9818384aad026dc5ec99988693c8f7979609c99ef56,133,93
95cc1fe2a8239a198f4d9bdc455c39c4e74cc089838c6839dff500f3b595caad,133,93
10d2154ded94b97f1dfe35be24726374652f547da1c2fb02e8a88bb9a318044d,133,93
78ab9c54f2b980bb89b5bb677f0adc56c809e35b71e8799f2daed32929c50c4b,133,93
ec4c1f186d5b5756cfd95bd9493b579f3a5f0a4b0a6a196841b2cdf4b678a7d2,133,93
93c4b1626c9b9614fdcd510a53119a4ca51810b2bd112d2ac52db22fbf0329a7,133,93
1f1c01d0cf1cc74b5e00d8418e33be71d0e2515967414206521c5123735babe4,133,93
daf6fb103f01239bf76083a51a8cc2bfbc2a55269c9d50790e754a765fbdc0de,133,93
e07cb32aab322d066b6b3d2a36c8bc37d76ba784a4aee86c09766e13d8c27d93,133,93
baf69d3c667bb0815402d8a9902d692c36eb78e6d8340816d2c52da94d148e46,133,93
6997ac1806bff4e158fbe868833e1286b6ea179ff554ef76d43fab4388b609ba,133,93
1a7fff7d0135818aef9111af2a4c0487d4db155368e68e0154eff07b2d73c7ac,133,93
1c2e1c7f5b738b865c47f7793ed50198e5f21316cf1ab30cb3cf148173762d67,133,93
dff5e0690dd5fb8ab22baaa9b302ff2b8106b12088b9a8c672e700b1ead01cc1,133,93
653b2860cd29e9a4e26d04ba2c170de8476f982752252856d213acd8324de5ec,133,93
56dfdf8a7f0fb9b14bed47b9454277dbf9652a3c2f43a606d49d33500a7288d7,133,93
8a7bf6ceac3b0e55e3aca1c76f152c5d52feb643e638fbdde29c42b4035c50c7,133,93
347d8518ea423381965c05d1760273a320d4723f41a9f3c3ca4618eb6dbc2b85,133,93
51a38776568ff4a52a3d82de99aff76b75aab3d34b30e2f476ee0c8366422441,133,93
ce69ac80824f8f206211cc7f18164e0bed7baea04d60336cffb6bea4289a15d0,133,93
28b1259b0c376fc747d08d9dfeb165ed4b4f41f880c0ecc832c02a1103a5efcf,133,93
9b1b74b80d6c5be5b1d84d2dc3eb33bc9b36fecc4350dace00ee947e4fb1354b,133,93
40641d9f55f7e8d4c7e141ebbd09faf1e8b2a557bc0c63bba83a3666e2b429c8,133,93
b582503abe87dc4e15a9082512dcec2393a5aa2bebf34d6a404d3f567a14ad7d,133,93
5708619e511586af55bd30334842ff5b71c7a1e32cc7d5139d7f2b24e998547a,133,93
1cdb5110ab1d03977892f7bdb9a8f760a5e74fe1bd6a32ce7f4eeb58eee42a6f,133,93
ff3d183c6739b7f421b79d53ea0838e736cc3554b5fdf6ae1eda5ba5cb07d94a,133,93
e7860d1aca0031487c2c2e684fac88209d9ae15ea22e8aeb3426a28ad7d2b3ed,133,93
90d62691db8a119a6ce01f4e727efe61ee582f9eb29d592e25e89102b704b85c,133,93
